,land_location,sgg_cd,emd_cd,land_gbn,bun,ji,bldg_nm,dong_nm,main_annex_gbn,purpose_cd,purpose_nm,etc_purpose_nm,household_cnt,family_cnt,ho_cnt,lon,lat
491,전라남도 광양시 금호동 624-13번지,46230,11000,0,"""0624""","""0013""",사랑아파트,6동,주건축물,2000,공동주택,주택,68,0,0,127.71712,34.934343
492,전라남도 광양시 금호동 624-13번지,46230,11000,0,"""0624""","""0013""",사랑아파트,9동,주건축물,2000,공동주택,주택,86,0,0,127.71712,34.934343
493,전라남도 광양시 금호동 624-13번지,46230,11000,0,"""0624""","""0013""",사랑아파트,2동,주건축물,2000,공동주택,공동주택(아파트),68,0,0,127.71712,34.934343
494,전라남도 광양시 금호동 624-13번지,46230,11000,0,"""0624""","""0013""",사랑아파트,1동,주건축물,2000,공동주택,공동주택(아파트),52,0,0,127.71712,34.934343
495,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,5동,주건축물,2000,공동주택,주택,22,0,0,127.7230443,34.9336985
496,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,24동,주건축물,2000,공동주택,주택,18,0,0,127.7230443,34.9336985
497,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,36동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
498,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,16동,주건축물,2000,공동주택,주택,15,0,0,127.7230443,34.9336985
499,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,39동,주건축물,2000,공동주택,주택,28,0,0,127.7230443,34.9336985
500,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,11동,주건축물,2000,공동주택,주택,16,0,0,127.7230443,34.9336985
501,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,10동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
502,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,25동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
503,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,33동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
504,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,20동,주건축물,2000,공동주택,주택,21,0,0,127.7230443,34.9336985
505,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,15동,주건축물,2000,공동주택,주택,22,0,0,127.7230443,34.9336985
506,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,26동,주건축물,2000,공동주택,주택,18,0,0,127.7230443,34.9336985
507,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,35동,주건축물,2000,공동주택,주택,22,0,0,127.7230443,34.9336985
508,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,22동,주건축물,2000,공동주택,주택,15,0,0,127.7230443,34.9336985
509,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,18동,주건축물,2000,공동주택,주택,21,0,0,127.7230443,34.9336985
510,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,37동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
511,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,31동,주건축물,2000,공동주택,주택,25,0,0,127.7230443,34.9336985
512,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,42동,주건축물,2000,공동주택,주택,21,0,0,127.7230443,34.9336985
513,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,38동,주건축물,2000,공동주택,주택,18,0,0,127.7230443,34.9336985
514,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,34동,주건축물,2000,공동주택,주택,18,0,0,127.7230443,34.9336985
515,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,23동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
516,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,8동,주건축물,2000,공동주택,주택,25,0,0,127.7230443,34.9336985
517,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,19동,주건축물,2000,공동주택,주택,22,0,0,127.7230443,34.9336985
518,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,21동,주건축물,2000,공동주택,주택,22,0,0,127.7230443,34.9336985
519,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,17동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
520,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,2동,주건축물,2000,공동주택,주택,18,0,0,127.7230443,34.9336985
521,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,7동,주건축물,2000,공동주택,주택,18,0,0,127.7230443,34.9336985
522,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,28동,주건축물,2000,공동주택,주택,18,0,0,127.7230443,34.9336985
523,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,32동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
524,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,27동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
525,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,12동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
526,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,40동,주건축물,2000,공동주택,주택,18,0,0,127.7230443,34.9336985
527,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,29동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
528,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,14동,주건축물,2000,공동주택,주택,20,0,0,127.7230443,34.9336985
529,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,30동,주건축물,2000,공동주택,주택,18,0,0,127.7230443,34.9336985
530,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,41동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
531,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,1동,주건축물,2000,공동주택,주택,15,0,0,127.7230443,34.9336985
532,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,13동,주건축물,2000,공동주택,주택,21,0,0,127.7230443,34.9336985
533,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,4동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
534,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,9동,주건축물,2000,공동주택,주택,15,0,0,127.7230443,34.9336985
535,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,3동,주건축물,2000,공동주택,주택,22,0,0,127.7230443,34.9336985
536,전라남도 광양시 금호동 624-1번지,46230,11000,0,"""0624""","""0001""",백합아파트,6동,주건축물,2000,공동주택,주택,12,0,0,127.7230443,34.9336985
537,전라남도 광양시 금호동 624-5번지,46230,11000,0,"""0624""","""0005""",백합아파트,47동,주건축물,2000,공동주택,주택,18,0,0,127.7190632,34.9326978
538,전라남도 광양시 금호동 624-5번지,46230,11000,0,"""0624""","""0005""",백합아파트,46동,주건축물,2000,공동주택,주택,16,0,0,127.7190632,34.9326978
539,전라남도 광양시 금호동 624-5번지,46230,11000,0,"""0624""","""0005""",백합아파트,45동,주건축물,2000,공동주택,주택,18,0,0,127.7190632,34.9326978
540,전라남도 광양시 금호동 624-5번지,46230,11000,0,"""0624""","""0005""",백합아파트,49동,주건축물,2000,공동주택,주택,16,0,0,127.7190632,34.9326978
541,전라남도 광양시 금호동 624-5번지,46230,11000,0,"""0624""","""0005""",백합아파트,43동,주건축물,2000,공동주택,주택,12,0,0,127.7190632,34.9326978
542,전라남도 광양시 금호동 624-5번지,46230,11000,0,"""0624""","""0005""",백합아파트,50동,주건축물,2000,공동주택,주택,18,0,0,127.7190632,34.9326978
543,전라남도 광양시 금호동 624-5번지,46230,11000,0,"""0624""","""0005""",백합아파트,48동,주건축물,2000,공동주택,주택,18,0,0,127.7190632,34.9326978
544,전라남도 광양시 금호동 624-5번지,46230,11000,0,"""0624""","""0005""",백합아파트,44동,주건축물,2000,공동주택,주택,16,0,0,127.7190632,34.9326978
545,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,18동,주건축물,2000,공동주택,공동주택,18,0,0,127.7203973,34.9363248
546,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,15동,주건축물,2000,공동주택,공동주택,28,0,0,127.7203973,34.9363248
547,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,11동,주건축물,2000,공동주택,아파트,28,0,0,127.7203973,34.9363248
548,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,1동,주건축물,2000,공동주택,아파트,28,0,0,127.7203973,34.9363248
549,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,14동,주건축물,2000,공동주택,공동주택,28,0,0,127.7203973,34.9363248
550,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,20동,주건축물,2000,공동주택,공동주택,28,0,0,127.7203973,34.9363248
551,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,21동,주건축물,2000,공동주택,공동주택,28,0,0,127.7203973,34.9363248
552,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,23동,주건축물,2000,공동주택,공동주택,28,0,0,127.7203973,34.9363248
553,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,10동,주건축물,2000,공동주택,아파트,28,0,0,127.7203973,34.9363248
554,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,16동,주건축물,2000,공동주택,공동주택,28,0,0,127.7203973,34.9363248
555,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,17동,주건축물,2000,공동주택,공동주택,28,0,0,127.7203973,34.9363248
556,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,6동,주건축물,2000,공동주택,아파트,28,0,0,127.7203973,34.9363248
557,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,4동,주건축물,2000,공동주택,연립주택,18,0,0,127.7203973,34.9363248
558,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,24동,주건축물,2000,공동주택,공동주택,18,0,0,127.7203973,34.9363248
559,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,3동,주건축물,2000,공동주택,아파트,28,0,0,127.7203973,34.9363248
560,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,7동,주건축물,2000,공동주택,아파트,28,0,0,127.7203973,34.9363248
561,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,5동,주건축물,2000,공동주택,아파트,28,0,0,127.7203973,34.9363248
562,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,22동,주건축물,2000,공동주택,공동주택,28,0,0,127.7203973,34.9363248
563,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,8동,주건축물,2000,공동주택,연립주택,18,0,0,127.7203973,34.9363248
564,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,9동,주건축물,2000,공동주택,아파트,28,0,0,127.7203973,34.9363248
565,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,12동,주건축물,2000,공동주택,연립주택,24,0,0,127.7203973,34.9363248
566,전라남도 광양시 금호동 624-7번지,46230,11000,0,"""0624""","""0007""",매화아파트,2동,주건축물,2000,공동주택,아파트,28,0,0,127.7203973,34.9363248
567,전라남도 광양시 금호동 684번지,46230,11000,0,"""0684""","""0000""",목련빌라,10동,주건축물,2000,공동주택,공동주택,22,0,0,127.7284291,34.9405889
568,전라남도 광양시 금호동 684번지,46230,11000,0,"""0684""","""0000""",목련빌라,35동,주건축물,2000,공동주택,주택,22,0,0,127.7284291,34.9405889
569,전라남도 광양시 금호동 684번지,46230,11000,0,"""0684""","""0000""",목련빌라,23동,주건축물,2000,공동주택,주택,15,0,0,127.7284291,34.9405889
570,전라남도 광양시 금호동 684번지,46230,11000,0,"""0684""","""0000""",목련빌라,20동,주건축물,2000,공동주택,주택,10,0,0,127.7284291,34.9405889
571,전라남도 광양시 금호동 684번지,46230,11000,0,"""0684""","""0000""",목련빌라,19동,주건축물,2000,공동주택,주택,18,0,0,127.7284291,34.9405889
572,전라남도 광양시 금호동 684번지,46230,11000,0,"""0684""","""0000""",목련빌라,6동,주건축물,2000,공동주택,주택,15,0,0,127.7284291,34.9405889
573,전라남도 광양시 금호동 684번지,46230,11000,0,"""0684""","""0000""",목련빌라,15동,주건축물,2000,공동주택,주택,12,0,0,127.7284291,34.9405889
574,전라남도 광양시 금호동 684번지,46230,11000,0,"""0684""","""0000""",목련빌라,5동,주건축물,2000,공동주택,주택,10,0,0,127.7284291,34.9405889
575,전라남도 광양시 금호동 684번지,46230,11000,0,"""0684""","""0000""",목련빌라,25동,주건축물,2000,공동주택,주택,10,0,0,127.7284291,34.9405889
576,전라남도 광양시 금호동 684번지,46230,11000,0,"""0684""","""0000""",목련빌라,13동,주건축물,2000,공동주택,공동주택,10,0,0,127.7284291,34.9405889
